0.0,0.0
0.025,0.0
0.05,0.0
0.07500000000000001,0.0
0.1,0.0
0.125,0.0
0.15,0.0
0.175,0.0
0.19999999999999998,0.0
0.22499999999999998,0.0
0.24999999999999997,0.0
0.27499999999999997,0.0
0.3,0.0
0.325,0.0
0.35000000000000003,0.0
0.37500000000000006,0.0
0.4000000000000001,0.0
0.4250000000000001,0.0
0.4500000000000001,0.0
0.47500000000000014,0.0
0.5000000000000001,0.0
0.5250000000000001,0.0
0.5500000000000002,0.0
0.5750000000000002,0.0
0.6000000000000002,0.0
0.6250000000000002,0.0
0.6500000000000002,0.0
0.6750000000000003,0.0
0.7000000000000003,0.0
0.7250000000000003,0.0
0.7500000000000003,0.0
0.7750000000000004,0.0
0.8000000000000004,0.0
0.8250000000000004,0.0
0.8500000000000004,0.0
0.8750000000000004,0.0
0.9000000000000005,0.0
0.9250000000000005,0.0
0.9500000000000005,0.0
0.9750000000000005,0.0
1.0000000000000004,0.0
1.0175000000000005,0.0
1.0349921255906078,0.000524921253543674
1.0524606350394738,0.0015742913669339544
1.0698898078671837,0.0031471659778991475
1.0872639589946262,0.005242129605455236
1.104567452858507,0.007857296923743222
1.121784717482299,0.010990314458695145
1.1389002584899717,0.014638362706001887
1.1558986730498821,0.01879815866847674
1.1727646637362852,0.023465958810531286
1.1894830522959834,0.02863756242710473
1.2060387933077301,0.034308315424014926
1.222416987722094,0.040473114506329004
1.238602896269597,0.04712641177098433
1.2545819527250623,0.05426221969952681
1.2703397770162341,0.061874116546473346
1.2858621881648715,0.0699552521184493
1.301135217048672,0.07849835393890019
1.316145118972539,0.08749573379282967
1.3308783860378788,0.09693929464567413
1.345321759298798,0.10682053793008725
1.3594622406942607,0.11713057119407697
1.3732871047454647,0.12786011610361206
1.386783910007914,0.1389995167924965
1.3999405102678797,0.15053874855199728
1.4127450654731715,0.16246742685240564
1.4251860523883864,0.17477481668841283
1.4372522749650418,0.18744984223989034
1.4489328744172647,0.20048109683938037
1.4602173389939648,0.21385685323732673
1.4710955134387014,0.22756507415580768
1.4815576081287292,0.2415934231212738
1.491594207884997,0.25592927556654127
1.5011962804451748,0.2705597301920504
1.5103551845920786,0.2854716205761642
1.519062677930184,0.3006515270240595
1.5273109243032243,0.3160857886445461
1.5350925008462042,0.33176051564394693
1.5424004046654753,0.3476616018259749
1.5492280591408694,0.3637747372863573
1.555569319844211,0.38008542129078376
1.56141848006889,0.39657897532458847
1.56677027596551,0.4132405563024225
1.5716198912789998,0.43005516992602877
1.5759629616829163,0.44700768417809844
1.5797955787070446,0.46408284294006497
